gene	B2_rep1
ENSG00000132205.6	152
ENSG00000132207.13	1
ENSG00000132207.13--ENSG00000213599.5--ENSG00000261052.1	1
ENSG00000132254.8	1259
ENSG00000132256.14	1477
ENSG00000132259.8	1
ENSG00000132274.11	2
ENSG00000132275.6	699
ENSG00000132286.7	1041
ENSG00000132286.7--ENSG00000265264.1	83
ENSG00000132294.9	2312
ENSG00000132300.14	3377
ENSG00000132305.16	4057
ENSG00000132313.10	1583
ENSG00000132321.12	13
ENSG00000132323.4	469
ENSG00000132326.7	1958
ENSG00000132329.6	272
ENSG00000132330.12	255
ENSG00000132334.12	95
ENSG00000132341.7	12971
ENSG00000132356.7	9945
ENSG00000132357.9	453
ENSG00000132359.9	752
ENSG00000132361.12	3387
ENSG00000132376.15	269
ENSG00000132382.10	3986
ENSG00000132383.7	1843
ENSG00000132386.6	3382
ENSG00000132388.8	3640
ENSG00000132394.6	415
ENSG00000132405.14	4240
ENSG00000132406.7	520
ENSG00000132423.6	431
ENSG00000132424.10	1579
ENSG00000132429.5	222
ENSG00000132432.9	2898
ENSG00000132434.5	763
ENSG00000132436.7	1423
ENSG00000132437.13	1910
ENSG00000132463.9	3291
ENSG00000132464.7	92
ENSG00000132465.6	1
ENSG00000132466.13	5917
ENSG00000132467.2	547
ENSG00000132470.9	17
ENSG00000132471.7	1237
ENSG00000132475.4	11061
ENSG00000132478.5	992
ENSG00000132481.2	373
ENSG00000132485.8	1610
ENSG00000132507.13	10720
ENSG00000132510.6	525
ENSG00000132514.9	9
ENSG00000132518.6	1
ENSG00000132522.11	171
ENSG00000132522.11--ENSG00000261915.2	1594
ENSG00000132530.12	1
ENSG00000132535.14	20
ENSG00000132541.6	693
ENSG00000132549.14	1348
ENSG00000132554.15	3
ENSG00000132561.9	158
ENSG00000132563.11	12
ENSG00000132570.10	188
ENSG00000132570.10--ENSG00000152705.6	1
ENSG00000132581.5	693
ENSG00000132589.11	2092
ENSG00000132591.7	1058
ENSG00000132600.12	776
ENSG00000132603.9	2272
ENSG00000132604.6	871
ENSG00000132612.14	1160
ENSG00000132613.10	2945
ENSG00000132622.6	6
ENSG00000132623.11	563
ENSG00000132635.12	473
ENSG00000132639.8	48
ENSG00000132640.10	1849
ENSG00000132646.6	7235
ENSG00000132661.3	847
ENSG00000132664.7	857
ENSG00000132669.8	692
ENSG00000132670.16	2144
ENSG00000132676.11	5343
ENSG00000132677.8	90
ENSG00000132680.6	1812
ENSG00000132681.12	5
ENSG00000132688.10	12311
ENSG00000132692.14	2
ENSG00000132694.14	1970
ENSG00000132698.9	1
ENSG00000132702.8	3
ENSG00000132716.14	921
ENSG00000132716.14--ENSG00000258465.2	800
ENSG00000132716.14--ENSG00000258465.2--ENSG00000162735.14	255
ENSG00000132718.7	90
ENSG00000132740.4	990
ENSG00000132744.3	314
ENSG00000132749.6	111
ENSG00000132763.10	568
ENSG00000132768.9	1428
ENSG00000132773.7	653
ENSG00000132780.12	3565
ENSG00000132780.12--ENSG00000255397.1	2
ENSG00000132781.13	473
ENSG00000132792.14	838
ENSG00000132793.7	118
ENSG00000132801.5	238
ENSG00000132819.12	784
ENSG00000132823.6	1190
ENSG00000132824.9	3472
ENSG00000132825.5	131
ENSG00000132837.10	340
ENSG00000132840.5	1854
ENSG00000132840.5--ENSG00000145692.10	17
ENSG00000132842.9	2462
ENSG00000132842.9--ENSG00000253558.1	1
ENSG00000132846.5	492
ENSG00000132849.14	21
ENSG00000132854.14	379
ENSG00000132855.4	3891
ENSG00000132879.9	254
ENSG00000132881.7	40
ENSG00000132906.13	423
ENSG00000132912.8	2862
ENSG00000132915.6	7
ENSG00000132950.14	242
ENSG00000132952.7	811
ENSG00000132953.12	2363
ENSG00000132958.13	4
ENSG00000132963.7	2556
ENSG00000132964.7	737
ENSG00000132965.5	7
ENSG00000132967.9	17
ENSG00000132967.9--ENSG00000189403.10	240
ENSG00000132967.9--ENSG00000189403.10--ENSG00000124097.7	2
ENSG00000132967.9--ENSG00000189403.10--ENSG00000259781.1	160
ENSG00000132967.9--ENSG00000189403.10--ENSG00000259781.1--ENSG00000124097.7	2
ENSG00000132967.9--ENSG00000189403.10--ENSG00000259781.1--ENSG00000213707.2	6
ENSG00000132967.9--ENSG00000213467.4--ENSG00000189403.10--ENSG00000259781.1	1
ENSG00000132967.9--ENSG00000259781.1	962
ENSG00000132967.9--ENSG00000259781.1--ENSG00000213707.2	171
ENSG00000132967.9--ENSG00000259781.1--ENSG00000254982.1	3
ENSG00000132967.9--ENSG00000259781.1--ENSG00000259699.2	1
ENSG00000132970.8	622
ENSG00000132975.6	1
ENSG00000133019.7	500
ENSG00000133020.4	2
ENSG00000133026.8	5945
ENSG00000133027.13	412
ENSG00000133028.6	918
ENSG00000133030.15	3449
ENSG00000133048.8	1
ENSG00000133055.4	1
ENSG00000133056.9	1125
ENSG00000133059.12	222
ENSG00000133065.6	173
ENSG00000133069.10	8
ENSG00000133083.10	1
ENSG00000133103.12	865
ENSG00000133106.10	2
ENSG00000133107.10	3
ENSG00000133111.3	53
ENSG00000133112.12	35822
ENSG00000133114.13	487
ENSG00000133119.8	1311
ENSG00000133121.16	234
ENSG00000133124.10	2
ENSG00000133131.10	857
ENSG00000133134.7	220
ENSG00000133135.9	1427
ENSG00000133138.15	781
ENSG00000133142.13	173
ENSG00000133169.5	110
ENSG00000133169.5--ENSG00000133134.7	1
ENSG00000133193.8	1266
ENSG00000133195.7	602
ENSG00000133216.12	160
ENSG00000133226.12	4443
ENSG00000133226.12--ENSG00000224722.3	62
ENSG00000133243.4	1601
ENSG00000133247.9	236
ENSG00000133247.9--ENSG00000267531.1	41
ENSG00000133250.9	73
ENSG00000133265.6	967
ENSG00000133275.11	1944
ENSG00000133302.8	587
ENSG00000133313.10	1243
ENSG00000133315.6	195
ENSG00000133316.11	1982
ENSG00000133316.11--ENSG00000222328.1	3960
ENSG00000133316.11--ENSG00000222328.1--ENSG00000223336.1	6
ENSG00000133318.9	3325
ENSG00000133321.6	2
ENSG00000133328.3	4
ENSG00000133392.12	1
ENSG00000133393.8	2088
ENSG00000133398.3	192
ENSG00000133422.8	3301
ENSG00000133424.16	504
ENSG00000133433.6--ENSG00000099984.6	1
ENSG00000133454.11	17
ENSG00000133460.15	174
ENSG00000133460.15--ENSG00000251357.4	30
ENSG00000133466.9	138
ENSG00000133475.12	2
ENSG00000133475.12--ENSG00000100031.14	5
ENSG00000133477.12	2
ENSG00000133488.10	1
ENSG00000133519.8	20
ENSG00000133597.5	85
ENSG00000133606.6	1954
ENSG00000133612.14	1352
ENSG00000133619.13	297
ENSG00000133624.9	187
ENSG00000133627.13	355
ENSG00000133636.6	3194
ENSG00000133639.3	1156
ENSG00000133640.14	2
ENSG00000133641.13	756
ENSG00000133657.10	7867
ENSG00000133665.8	12
ENSG00000133678.9	157
ENSG00000133687.11	3
ENSG00000133703.7	3045
ENSG00000133704.5	1435
ENSG00000133706.13	5490
ENSG00000133710.11	98
ENSG00000133731.5	1009
ENSG00000133739.11	200
ENSG00000133740.6	674
ENSG00000133773.7	1528
ENSG00000133789.10	675
ENSG00000133794.13	24
ENSG00000133800.4	6
ENSG00000133805.11	29
ENSG00000133808.4	10
ENSG00000133812.10	1111
ENSG00000133812.10--ENSG00000254765.1	2
ENSG00000133816.9	329
ENSG00000133818.8	975
ENSG00000133835.10	5243
ENSG00000133858.11	1280
ENSG00000133863.2	1419
ENSG00000133872.9	4889
ENSG00000133874.1	335
ENSG00000133878.4	9
ENSG00000133884.5	1157
ENSG00000133895.10	748
ENSG00000133935.6	1136
ENSG00000133943.16	27
ENSG00000133958.9	1
ENSG00000133961.15	878
ENSG00000133962.3	29
ENSG00000133980.4	2
ENSG00000133983.10	447
ENSG00000133983.10--ENSG00000258644.1	54
ENSG00000133985.2	5
ENSG00000133997.7	507
ENSG00000133997.7--ENSG00000259115.1	80
ENSG00000134001.8	3525
ENSG00000134013.11	84
ENSG00000134014.12	2306
ENSG00000134030.9	273
ENSG00000134042.8	11
ENSG00000134046.7	883
ENSG00000134049.3	860
ENSG00000134056.7	405
ENSG00000134057.10	4386
ENSG00000134058.6	606
ENSG00000134070.4	1436
ENSG00000134072.6	1371
ENSG00000134077.11	4272
ENSG00000134086.7	3642
ENSG00000134107.4	2447
ENSG00000134108.8	5544
ENSG00000134109.6	3160
ENSG00000134138.15	801
ENSG00000134146.7	256
ENSG00000134152.6	400
ENSG00000134153.5	870
ENSG00000134183.7	1
ENSG00000134184.8	349
ENSG00000134186.7	863
ENSG00000134193.10	1
ENSG00000134198.5	1
ENSG00000134202.6	274
ENSG00000134215.11	32
ENSG00000134222.12	923
ENSG00000134240.7	209
ENSG00000134242.11	2
ENSG00000134243.7	2179
ENSG00000134245.13	10
ENSG00000134247.9	1880
ENSG00000134248.9	1263
ENSG00000134250.13	3866
ENSG00000134250.13--ENSG00000213240.7	40
ENSG00000134250.13--ENSG00000213240.7--ENSG00000255168.1	48
ENSG00000134253.5	30
ENSG00000134255.9	1064
ENSG00000134256.8	40
ENSG00000134262.8	286
ENSG00000134265.8	1990
ENSG00000134278.10	1458
ENSG00000134283.13	1569
ENSG00000134283.13--ENSG00000257225.1	1
ENSG00000134285.6	2478
ENSG00000134285.6--ENSG00000255863.1	246
ENSG00000134287.5	2930
ENSG00000134291.7	1867
ENSG00000134294.9	16373
ENSG00000134297.6	139
ENSG00000134308.9	10239
ENSG00000134313.10	2396
ENSG00000134317.13	389
ENSG00000134318.9	4509
ENSG00000134323.10	3642
ENSG00000134324.7	1402
ENSG00000134326.7	4
ENSG00000134330.14	399
ENSG00000134333.9	21017
ENSG00000134343.8	197
ENSG00000134352.15	8215
ENSG00000134363.7	2742
ENSG00000134365.8	4
ENSG00000134369.11	36
ENSG00000134371.9	1525
ENSG00000134375.6	1471
ENSG00000134376.10	5
ENSG00000134389.8	13
ENSG00000134419.11	9307
ENSG00000134419.11--ENSG00000237668.1	24
ENSG00000134419.11--ENSG00000260342.2	3454
ENSG00000134440.7	6404
ENSG00000134444.9	835
ENSG00000134452.15	1931
ENSG00000134453.11	1137
ENSG00000134461.11	140
ENSG00000134461.11--ENSG00000240180.1	7
ENSG00000134463.10	497
ENSG00000134480.9	586
ENSG00000134489.6	2
ENSG00000134490.9	224
ENSG00000134504.8	199
ENSG00000134508.8	327
ENSG00000134531.5	13
ENSG00000134532.11	2231
ENSG00000134533.2	1
ENSG00000134538.2	44
ENSG00000134539.12	1
ENSG00000134548.5	491
ENSG00000134569.5	462
ENSG00000134571.6	2
ENSG00000134574.7	130
ENSG00000134575.5	1040
ENSG00000134590.9	580
ENSG00000134597.9	646
ENSG00000134602.11	2722
ENSG00000134612.7	12
ENSG00000134627.7	5
ENSG00000134627.7--ENSG00000196371.2	11
ENSG00000134644.11	5391
ENSG00000134668.8	1
ENSG00000134684.6	5413
ENSG00000134686.12	3579
ENSG00000134690.6	1998
ENSG00000134697.8	2887
ENSG00000134698.10	499
ENSG00000134709.6	1841
ENSG00000134716.5	389
ENSG00000134717.13	2138
ENSG00000134717.13--ENSG00000213189.4	187
ENSG00000134717.13--ENSG00000213189.4--ENSG00000213108.3	11
ENSG00000134744.9	2079
ENSG00000134748.12	1787
ENSG00000134755.10	372
ENSG00000134757.4	121
ENSG00000134758.9	392
ENSG00000134759.9	1605
ENSG00000134760.5	12
ENSG00000134762.12	4
ENSG00000134769.17	883
ENSG00000134775.11	62
ENSG00000134779.10	1697
ENSG00000134780.5	668
ENSG00000134802.13	318
ENSG00000134809.4	1600
ENSG00000134815.14	1597
ENSG00000134824.9	33063
ENSG00000134825.9	2402
ENSG00000134827.3	3
ENSG00000134851.8	1790
ENSG00000134852.10	1286
ENSG00000134853.7	1020
ENSG00000134864.6	15
ENSG00000134873.5	5
ENSG00000134874.13	133
ENSG00000134882.11	741
ENSG00000134884.9	687
ENSG00000134897.9	189
ENSG00000134897.9--ENSG00000270181.1	193
ENSG00000134899.13	150
ENSG00000134900.7	3007
ENSG00000134901.8	655
ENSG00000134905.12	563
ENSG00000134909.14	388
ENSG00000134910.8	8784
ENSG00000134955.7	78
ENSG00000134955.7--ENSG00000203306.3	24
ENSG00000134962.6	4917
ENSG00000134970.13	3357
ENSG00000134982.12	2133
ENSG00000134982.12--ENSG00000258864.1	8
ENSG00000134986.9	2127
ENSG00000134987.7	2737
ENSG00000134996.11	491
ENSG00000135002.7	1213
ENSG00000135018.9	6531
ENSG00000135040.11	1047
ENSG00000135045.6	252
ENSG00000135046.9	428
ENSG00000135047.10	1446
ENSG00000135048.9	10222
ENSG00000135049.11	1300
ENSG00000135052.12	5520
ENSG00000135063.13	7
ENSG00000135069.9	7666
ENSG00000135070.9	1996
ENSG00000135074.11	4
ENSG00000135077.4	9
ENSG00000135083.10	288
ENSG00000135090.9	981
ENSG00000135093.8	391
ENSG00000135094.6	2
ENSG00000135097.2	474
ENSG00000135100.13	2320
ENSG00000135108.10	966
ENSG00000135111.10	1818
ENSG00000135116.5	14
ENSG00000135119.10	162
ENSG00000135124.10	830
ENSG00000135127.7	384
ENSG00000135148.7	1002
ENSG00000135164.14	1624
ENSG00000135185.7	209
ENSG00000135205.10	5
ENSG00000135211.5	130
ENSG00000135213.8	605
ENSG00000135213.8--ENSG00000146707.10	30
ENSG00000135213.8--ENSG00000242073.2	27
ENSG00000135213.8--ENSG00000242073.2--ENSG00000214243.3	1
ENSG00000135218.13	11
ENSG00000135220.6	38
ENSG00000135241.12	1043
ENSG00000135241.12--ENSG00000177683.9	27
ENSG00000135245.9	398
ENSG00000135245.9--ENSG00000240758.2	1
ENSG00000135249.3	1186
ENSG00000135250.12	1577
ENSG00000135253.9	3
ENSG00000135269.13	6037
ENSG00000135272.5	1234
ENSG00000135297.11	1946
ENSG00000135298.9	1
ENSG00000135299.12	90
ENSG00000135312.4	8
ENSG00000135314.8	4
ENSG00000135315.7	517
ENSG00000135316.13	10439
ENSG00000135316.13--ENSG00000234241.1	48
ENSG00000135317.8	2321
ENSG00000135317.8--ENSG00000271793.1	309
ENSG00000135318.7	2910
ENSG00000135334.8	945
ENSG00000135336.10	2616
ENSG00000135338.9	121
ENSG00000135341.13	3150
ENSG00000135346.4	51
ENSG00000135362.9	26
ENSG00000135365.11	344
ENSG00000135372.4	2066
ENSG00000135373.8	5
ENSG00000135374.5	11
ENSG00000135378.3	148
ENSG00000135387.15	10762
ENSG00000135390.13	3687
ENSG00000135392.11	1237
ENSG00000135404.7	6101
ENSG00000135406.9	5
ENSG00000135407.6	17
ENSG00000135409.6	4
ENSG00000135414.5	1315
ENSG00000135423.8	3
ENSG00000135424.11	35
ENSG00000135436.4	3
ENSG00000135437.5	48
ENSG00000135439.7	16
ENSG00000135441.3	586
ENSG00000135443.4	1
ENSG00000135446.12	4492
ENSG00000135447.12	26
ENSG00000135451.8	1612
ENSG00000135452.5	199
ENSG00000135454.9	1373
ENSG00000135457.5	1802
ENSG00000135469.9	305
ENSG00000135472.4	1
ENSG00000135473.10	1306
ENSG00000135476.7	2082
ENSG00000135482.2	220
ENSG00000135482.2--ENSG00000139641.8	1
ENSG00000135486.13	11294
ENSG00000135486.13--ENSG00000139675.10	1096
ENSG00000135486.13--ENSG00000139675.10--ENSG00000214223.3	4
ENSG00000135486.13--ENSG00000139675.10--ENSG00000215492.5	1
ENSG00000135486.13--ENSG00000139675.10--ENSG00000224578.3	125
ENSG00000135486.13--ENSG00000139675.10--ENSG00000224578.3--ENSG00000215492.5--ENSG00000214223.3	22
ENSG00000135486.13--ENSG00000214223.3	8
ENSG00000135486.13--ENSG00000215492.5	661
ENSG00000135486.13--ENSG00000215492.5--ENSG00000214223.3	1053
ENSG00000135486.13--ENSG00000224578.3	36
ENSG00000135486.13--ENSG00000224578.3--ENSG00000214223.3	2
ENSG00000135486.13--ENSG00000224578.3--ENSG00000215492.5	27
ENSG00000135486.13--ENSG00000224578.3--ENSG00000215492.5--ENSG00000214223.3	93
ENSG00000135502.12	3
ENSG00000135503.8	1631
ENSG00000135506.11	5730
ENSG00000135517.6	1
ENSG00000135519.6	1
ENSG00000135521.8	2543
ENSG00000135525.14	30
ENSG00000135535.10	10348
ENSG00000135537.12	302
ENSG00000135540.7	5348
ENSG00000135541.16	764
ENSG00000135547.4	58
ENSG00000135549.10	601
ENSG00000135577.4	4
ENSG00000135587.4	276
ENSG00000135596.13	427
ENSG00000135596.13--ENSG00000112365.4	34
ENSG00000135597.14	1696
ENSG00000135604.9	19
ENSG00000135605.8	7
ENSG00000135617.3	388
ENSG00000135622.8	46
ENSG00000135624.11	12586
ENSG00000135631.11	651
ENSG00000135632.7	1390
ENSG00000135636.9	139
ENSG00000135637.9	140
ENSG00000135638.9	17
ENSG00000135643.4	65
ENSG00000135655.9	1988
ENSG00000135677.6	7541
ENSG00000135678.7	598
ENSG00000135679.17	5840
ENSG00000135679.17--ENSG00000256664.1	551
ENSG00000135686.8	581
ENSG00000135697.5	1
ENSG00000135698.5	914
ENSG00000135709.8	384
ENSG00000135720.8	2351
ENSG00000135722.4	19
ENSG00000135722.4--ENSG00000102878.11--ENSG00000265690.3	4
ENSG00000135723.9	114
ENSG00000135736.5	94
ENSG00000135740.12	1
ENSG00000135744.7	22872
ENSG00000135744.7--ENSG00000244137.1	81
ENSG00000135747.7	951
ENSG00000135747.7--ENSG00000197472.10	41
ENSG00000135749.14	35
ENSG00000135763.5	1579
ENSG00000135766.8	2224
ENSG00000135773.8	5
ENSG00000135775.9	1583
ENSG00000135776.4	1289
ENSG00000135778.7	818
ENSG00000135801.5	1178
ENSG00000135821.12	16317
ENSG00000135823.9	879
ENSG00000135829.12	11204
ENSG00000135835.6	4
ENSG00000135837.11	4241
ENSG00000135838.9	122
ENSG00000135842.12	480
ENSG00000135845.5	465
ENSG00000135847.5	709
ENSG00000135862.5	7866
ENSG00000135870.7	2618
ENSG00000135898.5	2
ENSG00000135899.12	97
ENSG00000135900.3	1279
ENSG00000135912.6	1309
ENSG00000135913.6	2086
ENSG00000135916.11	2240
ENSG00000135917.9	2118
ENSG00000135919.8	1309
ENSG00000135924.11	1236
ENSG00000135925.4	1
ENSG00000135926.8	5271
ENSG00000135929.4	617
ENSG00000135930.9	2378
ENSG00000135931.13	195
ENSG00000135932.6	3269
ENSG00000135940.2	2548
ENSG00000135945.5	808
ENSG00000135951.10	76
ENSG00000135953.6	485
ENSG00000135956.4	1161
ENSG00000135960.5	7
ENSG00000135966.8	783
ENSG00000135968.15	2416
ENSG00000135968.15--ENSG00000015568.8--ENSG00000183054.7	27
ENSG00000135972.4	959
ENSG00000135974.5	897
ENSG00000135976.12	144
ENSG00000135976.12--ENSG00000196912.8	117
ENSG00000135999.7	1146
ENSG00000136002.12	1
ENSG00000136003.11	1989
ENSG00000136010.9	477
ENSG00000136011.10	1
ENSG00000136014.7	2
ENSG00000136021.13	3376
ENSG00000136026.9	12306
ENSG00000136040.4	356
ENSG00000136044.7	994
ENSG00000136045.7	1958
ENSG00000136048.9	3849
ENSG00000136051.9	4352
ENSG00000136052.5	405
ENSG00000136059.10	233
ENSG00000136068.10	7064
ENSG00000136098.12	576
ENSG00000136100.8	1473
ENSG00000136104.14	587
ENSG00000136108.10	3670
ENSG00000136111.8	2322
ENSG00000136114.11	6
ENSG00000136122.11	1230
ENSG00000136141.10	575
ENSG00000136143.9	802
ENSG00000136144.7	589
ENSG00000136146.10	770
ENSG00000136147.12	128
ENSG00000136149.6	2
ENSG00000136149.6--ENSG00000142541.12	4
ENSG00000136152.10	1804
ENSG00000136153.15	3158
ENSG00000136156.8	11238
ENSG00000136158.6	1366
ENSG00000136159.3	1437
ENSG00000136160.10	24
ENSG00000136161.8	112
ENSG00000136167.9	1142
ENSG00000136169.12	225
ENSG00000136193.12	3927
ENSG00000136197.8	13
ENSG00000136197.8--ENSG00000256646.3	279
ENSG00000136205.12	5352
ENSG00000136213.7	388
ENSG00000136231.9	3346
ENSG00000136235.11	69
ENSG00000136237.14	789
ENSG00000136238.13	5328
ENSG00000136240.5	13829
ENSG00000136243.12	822
ENSG00000136244.7	3
ENSG00000136247.10	1548
ENSG00000136261.10	4578
ENSG00000136267.9	13
ENSG00000136270.9	2073
ENSG00000136271.6	2659
ENSG00000136273.7	537
ENSG00000136274.8	17
ENSG00000136279.14	1488
ENSG00000136279.14--ENSG00000239775.1	2
ENSG00000136280.11	873
ENSG00000136286.10	10
ENSG00000136295.10	4497
ENSG00000136305.7	575
ENSG00000136319.7	526
ENSG00000136319.7--ENSG00000258768.2	3
ENSG00000136327.6	15
ENSG00000136352.13	2
ENSG00000136367.12	36
ENSG00000136371.5	189
ENSG00000136371.5--ENSG00000259332.2	251
ENSG00000136378.10	34
ENSG00000136379.7	32
ENSG00000136381.8	5368
ENSG00000136383.6	381
ENSG00000136425.8	139
ENSG00000136436.10	1307
ENSG00000136444.5	377
ENSG00000136448.7	5386
ENSG00000136449.9	3
ENSG00000136450.8	9856
ENSG00000136451.4	2242
ENSG00000136463.7	474
ENSG00000136478.3	1343
ENSG00000136485.10	3465
ENSG00000136490.4	526
ENSG00000136492.4	1483
ENSG00000136504.7	1778
ENSG00000136504.7--ENSG00000232842.2	4
ENSG00000136518.12	2487
ENSG00000136521.8	2292
ENSG00000136521.8--ENSG00000213165.2	50
ENSG00000136522.9	1795
ENSG00000136527.13	7248
ENSG00000136531.9	18
ENSG00000136535.10	3
ENSG00000136535.10--ENSG00000144290.12	1
ENSG00000136536.10	5565
ENSG00000136541.10	10
ENSG00000136542.4	1151
ENSG00000136546.9	24
ENSG00000136560.9	2174
ENSG00000136574.13	1635
ENSG00000136603.9	4502
ENSG00000136628.13	12989
ENSG00000136630.11	8
ENSG00000136631.8	827
ENSG00000136636.8	5246
ENSG00000136643.7	1464
ENSG00000136653.15	109
ENSG00000136682.10	741
ENSG00000136682.10--ENSG00000147996.12	1
ENSG00000136682.10--ENSG00000172785.14	313
ENSG00000136682.10--ENSG00000172785.14--ENSG00000204790.8	22
ENSG00000136682.10--ENSG00000172785.14--ENSG00000204790.8--ENSG00000147996.12--ENSG00000196873.11	104
ENSG00000136682.10--ENSG00000172785.14--ENSG00000204790.8--ENSG00000196873.11	10
ENSG00000136682.10--ENSG00000172785.14--ENSG00000215126.6--ENSG00000147996.12	7
ENSG00000136682.10--ENSG00000172785.14--ENSG00000215126.6--ENSG00000147996.12--ENSG00000196873.11	4
ENSG00000136682.10--ENSG00000172785.14--ENSG00000215126.6--ENSG00000204778.4--ENSG00000147996.12	54
ENSG00000136682.10--ENSG00000172785.14--ENSG00000215126.6--ENSG00000204778.4--ENSG00000147996.12--ENSG00000196873.11	28
ENSG00000136682.10--ENSG00000172785.14--ENSG00000215126.6--ENSG00000204790.8--ENSG00000147996.12	4
ENSG00000136682.10--ENSG00000172785.14--ENSG00000215126.6--ENSG00000204790.8--ENSG00000204778.4--ENSG00000147996.12--ENSG00000196873.11	53
ENSG00000136682.10--ENSG00000196873.11	2
ENSG00000136682.10--ENSG00000204790.8	6
ENSG00000136682.10--ENSG00000204790.8--ENSG00000147996.12--ENSG00000196873.11	190
ENSG00000136682.10--ENSG00000204790.8--ENSG00000196873.11	52
ENSG00000136682.10--ENSG00000215126.6--ENSG00000147996.12	8
ENSG00000136682.10--ENSG00000215126.6--ENSG00000204790.8--ENSG00000147996.12	3
ENSG00000136689.14	2
ENSG00000136699.15	3228
ENSG00000136699.15--ENSG00000152117.13	649
ENSG00000136709.7	3812
ENSG00000136710.5	265
ENSG00000136715.13	1676
ENSG00000136717.10	2105
ENSG00000136718.5	1962
ENSG00000136720.6	763
ENSG00000136731.8	9280
ENSG00000136738.10	1124
ENSG00000136754.12	1836
ENSG00000136758.14	9135
ENSG00000136770.6	1224
ENSG00000136783.9	262
ENSG00000136802.7	1821
ENSG00000136807.7	803
ENSG00000136810.8	5936
ENSG00000136811.12	1619
ENSG00000136813.10	5964
ENSG00000136816.11	892
ENSG00000136819.10	1263
ENSG00000136824.14	2619
ENSG00000136826.10	250
ENSG00000136827.11	1079
ENSG00000136828.14	45
ENSG00000136830.7	2088
ENSG00000136840.14	132
ENSG00000136842.9	67
ENSG00000136848.12	984
ENSG00000136854.13	321
ENSG00000136856.13	1393
ENSG00000136859.5	26
ENSG00000136861.13	2543
ENSG00000136866.9	147
ENSG00000136867.6	102
ENSG00000136868.9	3272
ENSG00000136870.6	575
ENSG00000136872.13	5
ENSG00000136874.6	386
ENSG00000136875.8	1966
ENSG00000136877.10	628
ENSG00000136878.8	351
ENSG00000136881.7	19
ENSG00000136883.8	595
ENSG00000136888.6	2850
ENSG00000136891.9	1344
ENSG00000136895.14	46
ENSG00000136897.6	1534
ENSG00000136908.13	789
ENSG00000136925.10	813
ENSG00000136930.8	4322
ENSG00000136931.5	6
ENSG00000136932.9	249
ENSG00000136933.12	767
ENSG00000136935.9	917
ENSG00000136935.9--ENSG00000173611.13	30
ENSG00000136936.6	199
ENSG00000136937.8	1925
ENSG00000136938.8	777
ENSG00000136940.9	729
ENSG00000136942.10	16729
ENSG00000136943.6	344
ENSG00000136944.13	2
ENSG00000136950.9	761
ENSG00000136960.8	3518
ENSG00000136982.5	613
ENSG00000136986.5	1335
ENSG00000136997.10	2696
ENSG00000136999.4	6
ENSG00000137033.7	3
ENSG00000137038.7	275
ENSG00000137040.8	699
ENSG00000137054.11	1717
ENSG00000137055.10	1283
ENSG00000137070.13	29
ENSG00000137073.16	1814
ENSG00000137074.14	549
ENSG00000137075.13	2427
ENSG00000137076.14	12699
ENSG00000137094.10	377
ENSG00000137098.9	5
