gene	pUC57_rep1
ENSG00000237238.2--ENSG00000165733.7--ENSG00000258780.1--ENSG00000258684.2--ENSG00000236850.4--ENSG00000272779.1	2
ENSG00000237248.3	10
ENSG00000237263.1--ENSG00000069956.7	1
ENSG00000237264.4	3
ENSG00000237264.4--ENSG00000167996.11	1426
ENSG00000237264.4--ENSG00000167996.11--ENSG00000219507.4	1
ENSG00000237276.4	2
ENSG00000237281.1	5
ENSG00000237289.5	5
ENSG00000237289.5--ENSG00000223572.5	59
ENSG00000237296.5	66
ENSG00000237298.4	383
ENSG00000237301.1	3
ENSG00000237307.2	1
ENSG00000237310.1	26
ENSG00000237317.2	2
ENSG00000237337.1	1
ENSG00000237343.1	1
ENSG00000237350.1	21
ENSG00000237357.1--ENSG00000226007.2	1
ENSG00000237359.1	1
ENSG00000237361.2	2
ENSG00000237378.1--ENSG00000219926.6	3
ENSG00000237380.2	16
ENSG00000237399.3	1
ENSG00000237402.1	1
ENSG00000237406.1	1
ENSG00000237415.2--ENSG00000148572.10	16
ENSG00000237417.1	9
ENSG00000237424.1	32
ENSG00000237438.2	2
ENSG00000237440.4	418
ENSG00000237441.5	526
ENSG00000237452.2	1
ENSG00000237457.2	15
ENSG00000237461.1	4
ENSG00000237470.2--ENSG00000176244.6	2
ENSG00000237473.1	1
ENSG00000237481.1	1
ENSG00000237485.1	1
ENSG00000237489.2	2
ENSG00000237491.4	15
ENSG00000237491.4--ENSG00000185495.6--ENSG00000263182.1	8
ENSG00000237494.1	1
ENSG00000237499.2	5
ENSG00000237505.2	11
ENSG00000237506.2	114
ENSG00000237517.4	54
ENSG00000237520.1	2
ENSG00000237522.1	16
ENSG00000237523.1	142
ENSG00000237525.2	2
ENSG00000237548.1	2
ENSG00000237550.4--ENSG00000230903.5	4176
ENSG00000237550.4--ENSG00000230903.5--ENSG00000238103.3	746
ENSG00000237550.4--ENSG00000230903.5--ENSG00000242100.2--ENSG00000238103.3	1
ENSG00000237590.1	2
ENSG00000237595.2	10
ENSG00000237596.2	1
ENSG00000237604.1	3
ENSG00000237624.1	5
ENSG00000237624.1--ENSG00000198754.5	9
ENSG00000237636.2	2
ENSG00000237637.1	4
ENSG00000237643.1	1
ENSG00000237649.3	2052
ENSG00000237651.2	16
ENSG00000237658.1	19
ENSG00000237669.1	4
ENSG00000237674.1	3
ENSG00000237682.2	1
ENSG00000237683.5	4
ENSG00000237683.5--ENSG00000230724.5	1
ENSG00000237683.5--ENSG00000237094.7--ENSG00000238035.4	12
ENSG00000237683.5--ENSG00000237094.7--ENSG00000238035.4--ENSG00000230724.5	46
ENSG00000237683.5--ENSG00000237094.7--ENSG00000238035.4--ENSG00000230724.5--ENSG00000272098.1	4
ENSG00000237683.5--ENSG00000237094.7--ENSG00000238035.4--ENSG00000243302.3--ENSG00000230724.5	11
ENSG00000237683.5--ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4	3
ENSG00000237683.5--ENSG00000268903.1--ENSG00000237094.7--ENSG00000238035.4	1
ENSG00000237683.5--ENSG00000268903.1--ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4	2
ENSG00000237683.5--ENSG00000268903.1--ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4--ENSG00000230724.5	6
ENSG00000237683.5--ENSG00000268903.1--ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4--ENSG00000230724.5--ENSG00000272098.1	10
ENSG00000237683.5--ENSG00000268903.1--ENSG00000237094.7--ENSG00000250575.1--ENSG00000238035.4--ENSG00000230724.5--ENSG00000272098.1	21
ENSG00000237683.5--ENSG00000269981.1--ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4--ENSG00000206082.8	2
ENSG00000237683.5--ENSG00000269981.1--ENSG00000237094.7--ENSG00000250575.1--ENSG00000224956.5--ENSG00000238035.4--ENSG00000230715.2--ENSG00000230724.5--ENSG00000206082.8	2
ENSG00000237686.2	3
ENSG00000237697.2	7
ENSG00000237711.1	1
ENSG00000237713.1	27
ENSG00000237729.2	1
ENSG00000237742.2	1
ENSG00000237749.3--ENSG00000236439.3--ENSG00000227081.4	2
ENSG00000237753.1	8
ENSG00000237757.1	1
ENSG00000237758.1	1
ENSG00000237758.1--ENSG00000175334.3	16
ENSG00000237764.2	1
ENSG00000237765.2	1044
ENSG00000237772.1	1
ENSG00000237773.1	5
ENSG00000237788.1	3
ENSG00000237804.1--ENSG00000135486.13--ENSG00000224578.3	5
ENSG00000237805.1	1
ENSG00000237813.3	1
ENSG00000237819.1	7
ENSG00000237821.1	2
ENSG00000237821.1--ENSG00000100380.8	3
ENSG00000237821.1--ENSG00000225259.3	3
ENSG00000237821.1--ENSG00000232150.3	1
ENSG00000237821.1--ENSG00000257773.1	1
ENSG00000237821.1--ENSG00000257773.1--ENSG00000232150.3--ENSG00000234322.1	1
ENSG00000237827.1	1
ENSG00000237828.1	3
ENSG00000237840.2	5
ENSG00000237840.2--ENSG00000099290.11	7
ENSG00000237840.2--ENSG00000235618.3	1
ENSG00000237840.2--ENSG00000235618.3--ENSG00000099290.11	1
ENSG00000237841.1	1
ENSG00000237842.2	1
ENSG00000237842.2--ENSG00000122692.7	11
ENSG00000237846.1	3
ENSG00000237849.1	24
ENSG00000237852.1	1
ENSG00000237854.3	17
ENSG00000237857.2	47
ENSG00000237868.1--ENSG00000138942.11	24
ENSG00000237870.2	1
ENSG00000237877.2	4
ENSG00000237879.1	2
ENSG00000237880.1	1
ENSG00000237882.1	1
ENSG00000237927.1	2
ENSG00000237945.3	220
ENSG00000237950.1	2
ENSG00000237973.1	64
ENSG00000237973.1--ENSG00000198804.2	4291
ENSG00000237976.1	6
ENSG00000237977.1	3
ENSG00000237978.1	81
ENSG00000237984.2	5
ENSG00000237984.2--ENSG00000171862.5	219
ENSG00000237988.2	1
ENSG00000237991.2--ENSG00000136942.10	2
ENSG00000237991.2--ENSG00000225573.3	2
ENSG00000237991.2--ENSG00000225573.3--ENSG00000136942.10	13
ENSG00000238000.1	6
ENSG00000238000.1--ENSG00000225131.1	3
ENSG00000238005.2	12
ENSG00000238009.2	3
ENSG00000238009.2--ENSG00000228463.4--ENSG00000260923.1	2
ENSG00000238009.2--ENSG00000239945.1--ENSG00000228463.4	1
ENSG00000238009.2--ENSG00000239945.1--ENSG00000228463.4--ENSG00000260923.1	3
ENSG00000238009.2--ENSG00000239945.1--ENSG00000260923.1	3
ENSG00000238009.2--ENSG00000260923.1	1
ENSG00000238035.4	20
ENSG00000238035.4--ENSG00000206082.8	3
ENSG00000238035.4--ENSG00000230724.5	4
ENSG00000238038.1	1
ENSG00000238039.1	2
ENSG00000238041.3	1
ENSG00000238042.1	1
ENSG00000238045.5	8
ENSG00000238055.1	2
ENSG00000238058.1	7
ENSG00000238061.2	5
ENSG00000238062.1	51
ENSG00000238072.1--ENSG00000176386.4	147
ENSG00000238083.3	53
ENSG00000238083.3--ENSG00000176809.6	15
ENSG00000238083.3--ENSG00000263142.1	1
ENSG00000238083.3--ENSG00000263142.1--ENSG00000176809.6	1
ENSG00000238084.3	4
ENSG00000238084.3--ENSG00000204370.4	1
ENSG00000238084.3--ENSG00000227073.1	1
ENSG00000238090.1	1
ENSG00000238099.1	1
ENSG00000238103.3	5
ENSG00000238105.3	193
ENSG00000238105.3--ENSG00000257489.2	12
ENSG00000238105.3--ENSG00000266610.1	1
ENSG00000238107.1	1
ENSG00000238113.2	4
ENSG00000238113.2--ENSG00000225411.2	1
ENSG00000238120.1	2
ENSG00000238121.1	2
ENSG00000238123.1	3
ENSG00000238132.2	2
ENSG00000238133.2	2
ENSG00000238141.2	1
ENSG00000238142.1	110
ENSG00000238151.1	1
ENSG00000238164.2	1
ENSG00000238197.1	8
ENSG00000238227.3	511
ENSG00000238228.1	4
ENSG00000238244.2	1
ENSG00000238247.1	3
ENSG00000238258.1	1
ENSG00000238260.1	1
ENSG00000238261.5	4
ENSG00000238273.3	1
ENSG00000238286.1	5
ENSG00000238287.1	3
ENSG00000238290.1	1
ENSG00000238528.1	1
ENSG00000238621.1	1
ENSG00000238622.1	9
ENSG00000238741.1	1069
ENSG00000238755.3	41
ENSG00000238795.1	645
ENSG00000238961.1	124
ENSG00000239002.2	3215
ENSG00000239039.1	28
ENSG00000239149.1--ENSG00000266079.2	7
ENSG00000239183.1	35
ENSG00000239198.1--ENSG00000234009.1	1
ENSG00000239213.1	30
ENSG00000239218.2	5
ENSG00000239264.4	1146
ENSG00000239264.4--ENSG00000259040.3	14558
ENSG00000239269.1	1
ENSG00000239269.1--ENSG00000237506.2	1
ENSG00000239280.1	2
ENSG00000239282.3	4
ENSG00000239282.3--ENSG00000248751.2	18
ENSG00000239291.1	5
ENSG00000239305.2	867
ENSG00000239306.4	2702
ENSG00000239306.4--ENSG00000173933.15--ENSG00000248643.5	357
ENSG00000239332.1	10
ENSG00000239335.4	1
ENSG00000239351.1	1
ENSG00000239373.2	4
ENSG00000239382.6	75
ENSG00000239388.4	1
ENSG00000239396.2	1
ENSG00000239405.1	7
ENSG00000239407.1	45
ENSG00000239415.1	6
ENSG00000239419.2	3
ENSG00000239426.3	2
ENSG00000239437.2	1
ENSG00000239437.2--ENSG00000265735.1--ENSG00000258486.2--ENSG00000265150.1	2
ENSG00000239445.1	13
ENSG00000239455.1--ENSG00000248113.2	1
ENSG00000239466.2	1
ENSG00000239467.1	32
ENSG00000239470.2	2
ENSG00000239470.2--ENSG00000122026.6	2
ENSG00000239473.1	1
ENSG00000239474.2	4
ENSG00000239475.1	9
ENSG00000239475.1--ENSG00000157423.13	3
ENSG00000239500.2	1
ENSG00000239521.3	122
ENSG00000239521.3--ENSG00000160844.6	139
ENSG00000239523.1	22
ENSG00000239553.2	2
ENSG00000239556.2	1
ENSG00000239557.1	2
ENSG00000239557.1--ENSG00000078304.15	34
ENSG00000239559.2	2
ENSG00000239569.2	29
ENSG00000239581.1	2
ENSG00000239593.1	1
ENSG00000239605.4--ENSG00000273269.1	3
ENSG00000239617.1	9
ENSG00000239617.1--ENSG00000272822.1	5
ENSG00000239636.1	3
ENSG00000239650.3	9
ENSG00000239653.1	5
ENSG00000239665.4	95
ENSG00000239672.3	7744
ENSG00000239672.3--ENSG00000243678.7	124
ENSG00000239672.3--ENSG00000243678.7--ENSG00000011052.17	4143
ENSG00000239697.6	5
ENSG00000239697.6--ENSG00000248871.1	1
ENSG00000239697.6--ENSG00000248871.1--ENSG00000161955.12	1
ENSG00000239704.6	5
ENSG00000239704.6--ENSG00000259024.2	280
ENSG00000239704.6--ENSG00000259024.2--ENSG00000175106.12	18
ENSG00000239705.1	3
ENSG00000239732.2--ENSG00000173366.11	2
ENSG00000239732.2--ENSG00000173366.11--ENSG00000247596.4	194
ENSG00000239732.2--ENSG00000247596.4	311
ENSG00000239763.2	2
ENSG00000239774.1	1
ENSG00000239775.1	1
ENSG00000239779.2	57
ENSG00000239789.1	592
ENSG00000239791.1	7
ENSG00000239797.1	1
ENSG00000239797.1--ENSG00000213860.3--ENSG00000220842.5--ENSG00000122026.6--ENSG00000220793.4	93
ENSG00000239797.1--ENSG00000213860.3--ENSG00000220842.5--ENSG00000220793.4	19
ENSG00000239815.1	2
ENSG00000239827.4	4
ENSG00000239829.1	1
ENSG00000239857.2	209
ENSG00000239870.1	1
ENSG00000239880.1--ENSG00000017797.7	2
ENSG00000239883.4	3
ENSG00000239883.4--ENSG00000227345.4--ENSG00000244393.3--ENSG00000225784.5--ENSG00000214982.6	26
ENSG00000239883.4--ENSG00000244393.3	11
ENSG00000239883.4--ENSG00000244393.3--ENSG00000214982.6	1
ENSG00000239883.4--ENSG00000244393.3--ENSG00000225784.5--ENSG00000214982.6	46
ENSG00000239883.4--ENSG00000244393.3--ENSG00000272225.1	9
ENSG00000239884.2	1
ENSG00000239887.3	81
ENSG00000239899.2	36
ENSG00000239899.2--ENSG00000258486.2	6
ENSG00000239899.2--ENSG00000265735.1--ENSG00000258486.2	4
ENSG00000239899.2--ENSG00000266037.1	1
ENSG00000239899.2--ENSG00000266037.1--ENSG00000265150.1	1
ENSG00000239900.7	5138
ENSG00000239903.2	2
ENSG00000239906.1--ENSG00000230724.5	1
ENSG00000239906.1--ENSG00000237094.7--ENSG00000230724.5	6
ENSG00000239911.1	1
ENSG00000239919.1	1
ENSG00000239969.1	22
ENSG00000240005.1	4
ENSG00000240007.1--ENSG00000225871.2	2
ENSG00000240007.1--ENSG00000225871.2--ENSG00000176853.11	3
ENSG00000240015.2	2
ENSG00000240021.5	1
ENSG00000240021.5--ENSG00000213057.4	2
ENSG00000240021.5--ENSG00000213057.4--ENSG00000184909.8	1
ENSG00000240024.1	451
ENSG00000240024.1--ENSG00000199363.1	1
ENSG00000240031.1	1
ENSG00000240032.1	12
ENSG00000240038.2	17
ENSG00000240038.2--ENSG00000243480.3	1
ENSG00000240038.2--ENSG00000243480.3--ENSG00000227408.1	1
ENSG00000240050.1	2
ENSG00000240053.8	25
ENSG00000240057.1	4
ENSG00000240087.3	8
ENSG00000240087.3--ENSG00000205246.4	7
ENSG00000240087.3--ENSG00000205246.4--ENSG00000237506.2	1
ENSG00000240087.3--ENSG00000237506.2	1
ENSG00000240098.2	1
ENSG00000240107.1	1
ENSG00000240132.1	1
ENSG00000240137.1	3
ENSG00000240138.1	1
ENSG00000240184.2	156
ENSG00000240186.2	2
ENSG00000240207.2	11
ENSG00000240216.3	1
ENSG00000240219.1	1
ENSG00000240225.6	2384
ENSG00000240230.1	906
ENSG00000240241.1	17
ENSG00000240244.3	2
ENSG00000240288.3	38
ENSG00000240291.1	49
ENSG00000240303.3	55
ENSG00000240303.3--ENSG00000113971.14	758
ENSG00000240322.2	1
ENSG00000240342.2	185
ENSG00000240342.2--ENSG00000140988.11	1242
ENSG00000240342.2--ENSG00000140988.11--ENSG00000189343.6	537
ENSG00000240342.2--ENSG00000140988.11--ENSG00000189343.6--ENSG00000216866.4	2
ENSG00000240342.2--ENSG00000140988.11--ENSG00000216866.4	986
ENSG00000240342.2--ENSG00000140988.11--ENSG00000235508.2	3
ENSG00000240342.2--ENSG00000140988.11--ENSG00000235508.2--ENSG00000216866.4	5
ENSG00000240342.2--ENSG00000189343.6	260
ENSG00000240342.2--ENSG00000216866.4	31
ENSG00000240342.2--ENSG00000235508.2	2
ENSG00000240344.4	770
ENSG00000240356.2	35
ENSG00000240356.2--ENSG00000184319.11	10
ENSG00000240356.2--ENSG00000213753.6	4
ENSG00000240356.2--ENSG00000213753.6--ENSG00000184319.11	1
ENSG00000240356.2--ENSG00000232938.2--ENSG00000213753.6	5
ENSG00000240356.2--ENSG00000232938.2--ENSG00000213753.6--ENSG00000184319.11	5
ENSG00000240370.2	168
ENSG00000240370.2--ENSG00000010626.10	123
ENSG00000240371.1	4
ENSG00000240376.1	10
ENSG00000240376.1--ENSG00000225200.2	3
ENSG00000240376.1--ENSG00000225200.2--ENSG00000223877.3	1
ENSG00000240395.1	3
ENSG00000240399.1	6
ENSG00000240401.4	7
ENSG00000240411.2	1
ENSG00000240423.1	2
ENSG00000240429.1	94
ENSG00000240445.3	59
ENSG00000240457.2	1
ENSG00000240489.1	27
ENSG00000240489.1--ENSG00000119335.12	50
ENSG00000240489.1--ENSG00000214244.4--ENSG00000119335.12	1
ENSG00000240497.2	1
ENSG00000240498.2	70
ENSG00000240509.1	2
ENSG00000240541.2	12
ENSG00000240553.1--ENSG00000169641.9	12
ENSG00000240567.1	3
ENSG00000240567.1--ENSG00000267135.2	1
ENSG00000240583.6	1
ENSG00000240589.2	1
ENSG00000240602.3	4
ENSG00000240616.1	6
ENSG00000240618.1	1
ENSG00000240618.1--ENSG00000236438.2	17
ENSG00000240634.1	1
ENSG00000240652.1	1
ENSG00000240668.1	20
ENSG00000240668.1--ENSG00000254285.2	1
ENSG00000240668.1--ENSG00000254285.2--ENSG00000223940.1	1
ENSG00000240682.5	311
ENSG00000240685.1	1
ENSG00000240694.4	6
ENSG00000240695.1	2
ENSG00000240718.2	2
ENSG00000240720.3	2
ENSG00000240729.1	1
ENSG00000240731.1	8
ENSG00000240747.3	26
ENSG00000240758.2	5
ENSG00000240758.2--ENSG00000272601.1	20
ENSG00000240764.2	7
ENSG00000240771.2	249
ENSG00000240790.1	2
ENSG00000240808.1	1
ENSG00000240809.1	1
ENSG00000240823.2	2
ENSG00000240849.6	1410
ENSG00000240854.1	2
ENSG00000240854.1--ENSG00000161057.6	1
ENSG00000240857.1	291
ENSG00000240857.1--ENSG00000250741.2	35
ENSG00000240859.1	2
ENSG00000240869.2	1
ENSG00000240875.1	39
ENSG00000240889.1	2
ENSG00000240890.2	2
ENSG00000240891.2	141
ENSG00000240891.2--ENSG00000144824.15	129
ENSG00000240906.2	48
ENSG00000240914.1	1
ENSG00000240922.1	8
ENSG00000240929.2	3
ENSG00000240929.2--ENSG00000203814.5	11
ENSG00000240929.2--ENSG00000203814.5--ENSG00000184678.8	44
ENSG00000240935.2	5
ENSG00000240950.1	1
ENSG00000240964.2	1
ENSG00000240972.1	3107
ENSG00000240990.5	2
ENSG00000240991.3	1
ENSG00000240994.2--ENSG00000241500.2--ENSG00000243464.2--ENSG00000240466.2--ENSG00000242188.2	1
ENSG00000241007.1	1
ENSG00000241014.1	4
ENSG00000241014.1--ENSG00000243749.1	1
ENSG00000241015.2	327
ENSG00000241015.2--ENSG00000250731.1	43
ENSG00000241030.1	2
ENSG00000241043.1	13
ENSG00000241057.1	6
ENSG00000241057.1--ENSG00000170667.10--ENSG00000272949.1--ENSG00000105808.13--ENSG00000205236.6	4
ENSG00000241058.1	415
ENSG00000241058.1--ENSG00000152487.6	7
ENSG00000241058.1--ENSG00000271786.1	38
ENSG00000241061.2	4
ENSG00000241073.1--ENSG00000156876.8	37
ENSG00000241081.1	3
ENSG00000241095.1	1
ENSG00000241095.1--ENSG00000001630.11--ENSG00000240720.3	144
ENSG00000241095.1--ENSG00000001630.11--ENSG00000240720.3--ENSG00000233588.1	6
ENSG00000241095.1--ENSG00000233588.1	2
ENSG00000241112.1	3
ENSG00000241120.1	2
ENSG00000241127.3	624
ENSG00000241127.3--ENSG00000106540.4	8
ENSG00000241129.2	1
ENSG00000241155.1	2
ENSG00000241157.1	2
ENSG00000241168.1	1
ENSG00000241170.2	1
ENSG00000241186.3	3
ENSG00000241186.3--ENSG00000225366.4	3
ENSG00000241217.2	2
ENSG00000241255.1	5
ENSG00000241258.2	1300
ENSG00000241288.3	2
ENSG00000241293.1	1
ENSG00000241293.1--ENSG00000128059.4	20
ENSG00000241313.2	2
ENSG00000241316.2	23
ENSG00000241322.4--ENSG00000171931.8	1
ENSG00000241322.4--ENSG00000251537.4	1
ENSG00000241322.4--ENSG00000251537.4--ENSG00000171931.8	3
ENSG00000241333.2	1
ENSG00000241343.5	5287
ENSG00000241343.5--ENSG00000257529.1	3804
ENSG00000241352.2	2
ENSG00000241357.1	3
ENSG00000241359.1	1
ENSG00000241360.1	166
ENSG00000241362.2	1
ENSG00000241369.1	13
ENSG00000241370.1	140
ENSG00000241388.3	19
ENSG00000241388.3--ENSG00000272214.1	2
ENSG00000241395.2	3
ENSG00000241399.2	3246
ENSG00000241399.2--ENSG00000248672.1--ENSG00000054219.9	865
ENSG00000241404.2	22
ENSG00000241416.1--ENSG00000170421.7	1
ENSG00000241418.1	7
ENSG00000241458.1	1
ENSG00000241468.3	6326
ENSG00000241478.1--ENSG00000109971.9	1
ENSG00000241484.5	1
ENSG00000241489.3	6
ENSG00000241494.1	1
ENSG00000241494.1--ENSG00000161970.8	1
ENSG00000241506.1	17
ENSG00000241506.1--ENSG00000100764.9	1576
ENSG00000241506.1--ENSG00000231244.1--ENSG00000100764.9	4
ENSG00000241506.1--ENSG00000231244.1--ENSG00000255993.1--ENSG00000100764.9	37
ENSG00000241506.1--ENSG00000248781.1--ENSG00000100764.9	3
ENSG00000241506.1--ENSG00000248781.1--ENSG00000231244.1--ENSG00000255993.1--ENSG00000100764.9	10
ENSG00000241506.1--ENSG00000248781.1--ENSG00000255993.1--ENSG00000100764.9	1
ENSG00000241506.1--ENSG00000250273.1--ENSG00000100764.9	32
ENSG00000241506.1--ENSG00000255993.1--ENSG00000100764.9	8
ENSG00000241520.1	1
ENSG00000241525.3	3
ENSG00000241527.1	1
ENSG00000241528.1	8
ENSG00000241529.2	1
ENSG00000241532.1	3
ENSG00000241547.1	5
ENSG00000241549.4	11
ENSG00000241549.4--ENSG00000239650.3	3
ENSG00000241553.8	3928
ENSG00000241553.8--ENSG00000250151.5	2112
ENSG00000241556.1	3
ENSG00000241570.4	33
ENSG00000241570.4--ENSG00000163714.13	4
ENSG00000241597.2	2
ENSG00000241627.2	4
ENSG00000241634.1	24
ENSG00000241635.3	6
ENSG00000241635.3--ENSG00000242366.2	32
ENSG00000241635.3--ENSG00000242515.1	5
ENSG00000241635.3--ENSG00000242515.1--ENSG00000167165.14	3
ENSG00000241635.3--ENSG00000242515.1--ENSG00000167165.14--ENSG00000244474.1	3
ENSG00000241635.3--ENSG00000242515.1--ENSG00000241119.1--ENSG00000244122.2--ENSG00000167165.14--ENSG00000240224.1--ENSG00000244474.1--ENSG00000243135.1--ENSG00000242366.2	83
ENSG00000241635.3--ENSG00000243135.1	4
ENSG00000241644.2	3
ENSG00000241684.1	1
ENSG00000241685.4	5297
ENSG00000241685.4--ENSG00000130429.8	365
ENSG00000241697.3	37
ENSG00000241732.1	6
ENSG00000241741.1	5
ENSG00000241741.1--ENSG00000148303.12--ENSG00000242071.2	1
ENSG00000241741.1--ENSG00000148303.12--ENSG00000242071.2--ENSG00000175886.9	1
ENSG00000241741.1--ENSG00000242071.2	4
ENSG00000241741.1--ENSG00000242071.2--ENSG00000213862.4	1
ENSG00000241744.1	1
ENSG00000241745.2	1
ENSG00000241749.3	2
ENSG00000241754.1	6
ENSG00000241764.3	18
ENSG00000241769.3	5
ENSG00000241770.1	1
ENSG00000241832.1	7
ENSG00000241837.2	2405
ENSG00000241839.5	135
ENSG00000241847.2	8
ENSG00000241852.5	44
ENSG00000241860.2	18
ENSG00000241860.2--ENSG00000228327.2	2
ENSG00000241860.2--ENSG00000228327.2--ENSG00000236438.2--ENSG00000233013.4--ENSG00000260528.2	42
ENSG00000241860.2--ENSG00000233013.4	2
ENSG00000241860.2--ENSG00000233013.4--ENSG00000260528.2	18
ENSG00000241860.2--ENSG00000235373.1	69
ENSG00000241860.2--ENSG00000235373.1--ENSG00000260404.2--ENSG00000238035.4	1
ENSG00000241860.2--ENSG00000236438.2	1
ENSG00000241860.2--ENSG00000236438.2--ENSG00000233013.4--ENSG00000260528.2	3
ENSG00000241860.2--ENSG00000240618.1--ENSG00000236438.2	1
ENSG00000241860.2--ENSG00000260404.2	2
ENSG00000241878.5	741
ENSG00000241884.2	3
ENSG00000241886.1	4
ENSG00000241889.1	3
ENSG00000241889.1--ENSG00000175826.7	1
ENSG00000241933.1	1
ENSG00000241935.4	14
ENSG00000241935.4--ENSG00000155252.12--ENSG00000249967.1	3
ENSG00000241945.3	1184
ENSG00000241962.5	8
ENSG00000241962.5--ENSG00000185414.15	2886
ENSG00000241962.5--ENSG00000273045.1	2
ENSG00000241962.5--ENSG00000273155.1--ENSG00000185414.15	425
ENSG00000241973.6	2849
ENSG00000241973.6--ENSG00000183506.12	141
ENSG00000241975.1	8
ENSG00000241978.5	52
ENSG00000241983.2	1
ENSG00000242013.4	53
ENSG00000242017.1--ENSG00000033011.7	5
ENSG00000242021.2	12
ENSG00000242028.1	47
ENSG00000242071.2	129
ENSG00000242071.2--ENSG00000175886.9	23
ENSG00000242071.2--ENSG00000213862.4	1
ENSG00000242073.2	1
ENSG00000242082.1	9
ENSG00000242082.1--ENSG00000214076.3	3
ENSG00000242083.2	3
ENSG00000242086.4	539
ENSG00000242086.4--ENSG00000176945.12	1
ENSG00000242086.4--ENSG00000185485.10	41
ENSG00000242086.4--ENSG00000215837.7	122
ENSG00000242086.4--ENSG00000215837.7--ENSG00000185485.10	206
ENSG00000242086.4--ENSG00000215837.7--ENSG00000185485.10--ENSG00000073578.12	3
ENSG00000242086.4--ENSG00000215837.7--ENSG00000185485.10--ENSG00000214135.4	33
ENSG00000242086.4--ENSG00000215837.7--ENSG00000185485.10--ENSG00000214135.4--ENSG00000073578.12	2
ENSG00000242086.4--ENSG00000215837.7--ENSG00000214135.4	58
ENSG00000242086.4--ENSG00000215837.7--ENSG00000214135.4--ENSG00000073578.12	1
ENSG00000242088.1	1
ENSG00000242094.1	3
ENSG00000242095.2	1
ENSG00000242104.3	1
ENSG00000242110.3	205
ENSG00000242110.3--ENSG00000250767.1	3
ENSG00000242110.3--ENSG00000273294.1	943
ENSG00000242114.1	363
ENSG00000242125.2	11353
ENSG00000242152.1	1
ENSG00000242159.1	1
ENSG00000242173.4	2
ENSG00000242175.2	1
ENSG00000242180.2	2
ENSG00000242193.5	211
ENSG00000242208.1	1
ENSG00000242220.2	1
ENSG00000242242.1	6
ENSG00000242247.6	1822
ENSG00000242247.6--ENSG00000100266.13	9
ENSG00000242252.1	3
ENSG00000242256.2	1
ENSG00000242259.4	909
ENSG00000242262.1	6
ENSG00000242262.1--ENSG00000212802.3	1
ENSG00000242265.1	26523
ENSG00000242268.2	1
ENSG00000242282.2	33
ENSG00000242282.2--ENSG00000255767.1	5
ENSG00000242288.6	8
ENSG00000242288.6--ENSG00000271816.1	2
ENSG00000242288.6--ENSG00000271816.1--ENSG00000242338.2	52
ENSG00000242288.6--ENSG00000271816.1--ENSG00000272140.2	16
ENSG00000242294.2	94
ENSG00000242294.2--ENSG00000272752.1	56
ENSG00000242294.2--ENSG00000272752.1--ENSG00000121716.14	165
ENSG00000242299.1	21
ENSG00000242299.1--ENSG00000213315.4	2
ENSG00000242299.1--ENSG00000230897.1	2
ENSG00000242299.1--ENSG00000231500.2	18
ENSG00000242327.1	1
ENSG00000242337.1--ENSG00000091513.10	466
ENSG00000242338.2	10
ENSG00000242349.1	33
ENSG00000242366.2	4
ENSG00000242372.2	6489
ENSG00000242384.3--ENSG00000161583.12	4
ENSG00000242384.3--ENSG00000161583.12--ENSG00000185128.11--ENSG00000197681.8	14
ENSG00000242384.3--ENSG00000161583.12--ENSG00000185128.11--ENSG00000197681.8--ENSG00000174093.6	4
ENSG00000242384.3--ENSG00000161583.12--ENSG00000197681.8	1
ENSG00000242390.1	1
ENSG00000242396.1	3
ENSG00000242419.1	5
ENSG00000242440.1	5
ENSG00000242445.1	2
ENSG00000242445.1--ENSG00000148303.12	1
ENSG00000242445.1--ENSG00000148303.12--ENSG00000175886.9	1
ENSG00000242445.1--ENSG00000148303.12--ENSG00000242071.2--ENSG00000175886.9	73
ENSG00000242445.1--ENSG00000241741.1--ENSG00000242071.2--ENSG00000175886.9	1
ENSG00000242445.1--ENSG00000242071.2	1
ENSG00000242445.1--ENSG00000242071.2--ENSG00000175886.9	2
ENSG00000242457.1	5
ENSG00000242474.1	4
ENSG00000242477.1	2
ENSG00000242479.1	2
ENSG00000242485.1	1686
ENSG00000242485.1--ENSG00000264293.1	5
